dataset_name,source_session,collector,gesture,trial_index,t_start,t_end,duration_s,imu_sample_count,imu_mean_rate_hz,mmwave_frame_count,mmwave_mean_rate_hz,uwb_round_count,uwb_mean_rate_hz,npz_path,session_dir
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Raise Arms,114,574244.687000,574246.687000,2.000000,42,21.00,20,10.00,41,20.50,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Raise_Arms_114.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Raise Arms,115,574249.078000,574251.171000,2.093000,45,21.50,21,10.03,42,20.07,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Raise_Arms_115.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Raise Arms,116,574253.609000,574255.703000,2.094000,45,21.49,21,10.03,42,20.06,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Raise_Arms_116.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Raise Arms,117,574259.906000,574262.000000,2.094000,45,21.49,21,10.03,42,20.06,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Raise_Arms_117.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Raise Arms,118,574271.000000,574273.046000,2.046000,43,21.02,21,10.26,41,20.04,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Raise_Arms_118.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Raise Arms,119,574282.875000,574284.968000,2.093000,45,21.50,21,10.03,42,20.07,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Raise_Arms_119.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Raise Arms,120,574288.140000,574290.203000,2.063000,44,21.33,20,9.69,41,19.87,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Raise_Arms_120.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Soli,121,574381.265000,574383.359000,2.094000,45,21.49,21,10.03,42,20.06,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Soli_121.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Soli,122,574386.390000,574388.484000,2.094000,43,20.53,21,10.03,42,20.06,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Soli_122.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Soli,123,574396.703000,574398.781000,2.078000,43,20.69,21,10.11,42,20.21,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Soli_123.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Soli,124,574401.031000,574403.109000,2.078000,44,21.17,21,10.11,42,20.21,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Soli_124.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Soli,125,574404.203000,574406.203000,2.000000,43,21.50,20,10.00,40,20.00,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Soli_125.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Soli,126,574408.203000,574410.203000,2.000000,43,21.50,20,10.00,40,20.00,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Soli_126.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Soli,128,574467.531000,574469.609000,2.078000,45,21.66,21,10.11,42,20.21,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Soli_128.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Soli,129,574471.703000,574473.796000,2.093000,45,21.50,21,10.03,42,20.07,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Soli_129.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Soli,130,574474.921000,574477.015000,2.094000,44,21.01,21,10.03,42,20.06,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Soli_130.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,131,574496.046000,574498.109000,2.063000,43,20.84,20,9.69,42,20.36,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_131.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,132,574499.953000,574501.984000,2.031000,44,21.66,20,9.85,41,20.19,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_132.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,133,574503.046000,574505.093000,2.047000,43,21.01,20,9.77,42,20.52,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_133.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,134,574506.140000,574508.234000,2.094000,44,21.01,22,10.51,43,20.53,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_134.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,135,574509.296000,574511.390000,2.094000,44,21.01,21,10.03,43,20.53,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_135.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,136,574512.421000,574514.515000,2.094000,45,21.49,21,10.03,42,20.06,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_136.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,137,574515.578000,574517.640000,2.062000,44,21.34,21,10.18,42,20.37,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_137.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,138,574518.703000,574520.781000,2.078000,45,21.66,21,10.11,42,20.21,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_138.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,139,574521.859000,574523.968000,2.109000,45,21.34,21,9.96,42,19.91,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_139.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Making Fist and Open,140,574524.875000,574526.953000,2.078000,44,21.17,21,10.11,42,20.21,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Making_Fist_and_Open_140.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,141,574538.203000,574540.265000,2.062000,44,21.34,21,10.18,41,19.88,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_141.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,142,574541.875000,574543.953000,2.078000,44,21.17,21,10.11,42,20.21,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_142.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,143,574545.171000,574547.250000,2.079000,44,21.16,21,10.10,42,20.20,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_143.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,144,574548.421000,574550.531000,2.110000,45,21.33,22,10.43,43,20.38,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_144.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,145,574551.546000,574553.640000,2.094000,45,21.49,21,10.03,43,20.53,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_145.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,146,574554.640000,574556.734000,2.094000,44,21.01,21,10.03,42,20.06,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_146.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,147,574557.812000,574559.890000,2.078000,45,21.66,21,10.11,42,20.21,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_147.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,148,574560.953000,574563.046000,2.093000,44,21.02,21,10.03,42,20.07,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_148.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,149,574563.906000,574565.906000,2.000000,42,21.00,20,10.00,40,20.00,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_149.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314,eric,Palm Up-Down,150,574567.093000,574569.093000,2.000000,43,21.50,20,10.00,41,20.50,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/eric_Palm_Up-Down_150.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260727_101314
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,1,506958.546000,506960.625000,2.079000,44,21.16,20,9.62,42,20.20,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_001.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,2,506968.046000,506970.109000,2.063000,43,20.84,19,9.21,41,19.87,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_002.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,3,506974.265000,506976.265000,2.000000,43,21.50,20,10.00,40,20.00,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_003.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,4,506986.156000,506988.250000,2.094000,44,21.01,21,10.03,41,19.58,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_004.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,5,506991.671000,506993.765000,2.094000,44,21.01,21,10.03,42,20.06,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_005.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,6,507000.234000,507002.296000,2.062000,44,21.34,21,10.18,42,20.37,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_006.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,7,507005.281000,507007.359000,2.078000,45,21.66,21,10.11,42,20.21,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_007.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,8,507010.234000,507012.343000,2.109000,45,21.34,21,9.96,42,19.91,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_008.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,9,507014.984000,507017.046000,2.062000,44,21.34,21,10.18,42,20.37,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_009.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Push,10,507020.031000,507022.062000,2.031000,43,21.17,21,10.34,41,20.19,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Push_010.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,11,507034.250000,507036.343000,2.093000,44,21.02,21,10.03,42,20.07,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_011.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,12,507039.562000,507041.625000,2.063000,44,21.33,20,9.69,42,20.36,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_012.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,13,507044.593000,507046.656000,2.063000,45,21.81,21,10.18,41,19.87,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_013.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,14,507049.828000,507051.906000,2.078000,45,21.66,21,10.11,42,20.21,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_014.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,15,507055.093000,507057.093000,2.000000,42,21.00,20,10.00,41,20.50,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_015.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,16,507062.703000,507064.734000,2.031000,43,21.17,21,10.34,41,20.19,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_016.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,17,507068.171000,507070.250000,2.079000,45,21.65,21,10.10,42,20.20,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_017.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,18,507073.953000,507076.000000,2.047000,44,21.49,20,9.77,41,20.03,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_018.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,19,507079.796000,507081.859000,2.063000,44,21.33,21,10.18,41,19.87,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_019.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Pull,20,507084.953000,507087.000000,2.047000,44,21.49,20,9.77,41,20.03,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Pull_020.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Clockwise,21,507092.593000,507094.640000,2.047000,43,21.01,21,10.26,41,20.03,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Clockwise_021.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Clockwise,22,507123.703000,507125.703000,2.000000,42,21.00,20,10.00,40,20.00,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Clockwise_022.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Clockwise,23,507128.281000,507130.375000,2.094000,45,21.49,21,10.03,43,20.53,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Clockwise_023.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Clockwise,24,507132.984000,507135.046000,2.062000,45,21.82,21,10.18,42,20.37,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Clockwise_024.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
gesture_jianhao_eric_joycelyn_evelyn_v2,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516,evelyn,Clockwise,25,507138.000000,507140.093000,2.093000,45,21.50,21,10.03,42,20.07,/Users/evelynwang/Downloads/cosmos-final-project-main/datasets/gesture_jianhao_eric_joycelyn_evelyn_v2/trials/evelyn_Clockwise_025.npz,/Users/evelynwang/Downloads/cosmos-final-project-main/data/raw/session_20260726_154516
